,Unnamed: 0.1,layer1,layer2,layer3,svm,dt,rf,nb,kn,logistic,ae_svm,ae_dt,ae_rf,ae_nb,ae_kn,ae_logistic,method
153,,50.0,25.0,12.0,0.8895415359728552,0.9027391450158806,0.9500404411039436,0.8459095302913732,0.8713430391982798,0.9029364186936536,0.8926065162907268,0.8979197994987468,0.9267669172932332,0.9267669172932332,0.9026315789473685,0.8932581453634085,AE
154,,50.0,25.0,12.0,0.8858076340744282,0.8978504263287912,0.9383616224400352,0.8367897840465375,0.8731671846362259,0.8916547135229899,0.8926065162907268,0.8979197994987468,0.9267669172932332,0.9267669172932332,0.9026315789473685,0.8937963184317477,AE
155,,50.0,25.0,12.0,0.9041678347817962,0.9014332157840634,0.9601955547686148,0.8349563985658005,0.8924079894156473,0.8995568540077417,0.8833212833035771,0.8728549717439099,0.927178473236638,0.927178473236638,0.8918497533432685,0.8819293819072493,AE
156,,50.0,25.0,14.0,0.8954630437492209,0.8935310980929827,0.9501059454069548,0.8482612489093855,0.8884207902280942,0.9003739249657235,0.8833212833035771,0.8728549717439099,0.927178473236638,0.927178473236638,0.9029540072292159,0.8819293819072493,AE
157,,50.0,25.0,11.0,0.9112505141916908,0.8823333529215882,0.95467277820219,0.8557520910462086,0.9013241660300484,0.9037041389982566,0.8833212833035771,0.8728549717439099,0.927178473236638,0.927178473236638,0.9089048206695264,0.8819293819072493,AE
158,,50.0,25.0,11.0,0.9072973079036182,0.8915018444392119,0.9481987285142452,0.8283788556628209,0.8892944038929441,0.8989384663684169,0.8782473903147321,0.866101561886822,0.9174711561101954,0.9174711561101954,0.9037850247233342,0.8818970253512284,AE
159,,50.0,25.0,11.0,0.9119806950382078,0.8933733533930158,0.9524252851305122,0.8272037100482127,0.8953793216450926,0.8912581492460241,0.8791131038386487,0.8799497514883391,0.9174711561101954,0.9174711561101954,0.9037850247233342,0.8818970253512284,AE
160,,50.0,25.0,17.0,0.9028463966620252,0.886139178093053,0.9537460542420922,0.8435844578020704,0.8854181636182538,0.90515562515176,0.8791131038386487,0.8799497514883391,0.928988746227682,0.928988746227682,0.9037850247233342,0.8818970253512284,AE
161,,26.0,15.0,9.0,0.9408445910782818,0.9208309446593104,0.9691220858865299,0.7383980657109768,0.9395191867659476,0.9690332850366852,0.9239949269716008,0.9086028306520024,0.9605758550373844,0.9605758550373844,0.960511613256188,0.9230884961620716,AE
162,,26.0,15.0,10.0,0.9415527581399568,0.9221645232340396,0.9699920807107562,0.74199533091905,0.9393139090766602,0.9622039546950659,0.9206643953705156,0.9000041246298146,0.962286034828374,0.962286034828374,0.961456159309702,0.9212434933964676,AE
163,,26.0,15.0,10.0,0.9369821600611274,0.9212426497458556,0.9711583502209228,0.7372765854954985,0.9351458423308197,0.9658483106873526,0.9236375037374172,0.9000041246298146,0.962286034828374,0.962286034828374,0.9614561593097021,0.9222480150161124,AE
164,,1100.0,650.0,170.0,0.9175817890642874,0.8701384122626401,0.9211850835049188,0.8015614275909403,0.9077156257149396,0.9050560512468544,0.8324468085106382,0.8369938229238161,0.8853237245481583,0.8853237245481583,0.9033401967513156,0.8593285289407461,AE
165,,50.0,25.0,10.0,0.8756007771755803,0.8773659786033239,0.9390676814748807,0.8349232319985975,0.8619344659839597,0.8906256847764159,0.8791131038386487,0.8799497514883391,0.9289887462276819,0.9289887462276819,0.9037850247233341,0.8818970253512284,AE
